instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
231,2011-01-10,1,0,1,21,0,1,1,1,0.12244897959183676,0.1364,0.59,0.194,1,37,0.03790983606557377
232,2011-01-10,1,0,1,22,0,1,1,1,0.12244897959183676,0.1515,0.59,0.1642,2,22,0.0235655737704918
233,2011-01-10,1,0,1,23,0,1,1,1,0.12244897959183676,0.1515,0.59,0.1642,0,18,0.017418032786885244
234,2011-01-11,1,0,1,0,0,2,1,1,0.12244897959183676,0.1667,0.59,0.1045,2,10,0.011270491803278689
235,2011-01-11,1,0,1,1,0,2,1,1,0.12244897959183676,0.1515,0.59,0.1642,0,3,0.002049180327868852
236,2011-01-11,1,0,1,2,0,2,1,2,0.14285714285714288,0.1515,0.55,0.194,0,3,0.002049180327868852
237,2011-01-11,1,0,1,5,0,2,1,2,0.14285714285714288,0.1818,0.55,0.1343,0,6,0.005122950819672131
238,2011-01-11,1,0,1,6,0,2,1,2,0.14285714285714288,0.1818,0.55,0.1343,0,27,0.026639344262295084
239,2011-01-11,1,0,1,7,0,2,1,2,0.14285714285714288,0.2273,0.55,0.0,2,97,0.10040983606557377
240,2011-01-11,1,0,1,8,0,2,1,2,0.163265306122449,0.2121,0.51,0.0896,3,214,0.2213114754098361
241,2011-01-11,1,0,1,9,0,2,1,2,0.163265306122449,0.197,0.51,0.1642,3,127,0.132172131147541
242,2011-01-11,1,0,1,10,0,2,1,2,0.1836734693877551,0.2121,0.51,0.1642,3,51,0.054303278688524595
243,2011-01-11,1,0,1,11,0,2,1,2,0.1836734693877551,0.2121,0.47,0.1343,4,31,0.034836065573770496
244,2011-01-11,1,0,1,12,0,2,1,2,0.1836734693877551,0.2273,0.51,0.1045,2,55,0.05737704918032787
245,2011-01-11,1,0,1,13,0,2,1,2,0.1836734693877551,0.2273,0.59,0.0896,6,46,0.05225409836065574
246,2011-01-11,1,0,1,14,0,2,1,2,0.1836734693877551,0.2273,0.59,0.0896,3,60,0.06352459016393443
247,2011-01-11,1,0,1,15,0,2,1,2,0.14285714285714288,0.197,0.8,0.0896,2,45,0.04713114754098361
248,2011-01-11,1,0,1,16,0,2,1,2,0.14285714285714288,0.1515,0.86,0.2239,4,72,0.07684426229508197
249,2011-01-11,1,0,1,17,0,2,1,2,0.14285714285714288,0.1515,0.86,0.2239,6,130,0.13831967213114757
250,2011-01-11,1,0,1,18,0,2,1,3,0.14285714285714288,0.1818,0.93,0.1045,1,94,0.09631147540983608
251,2011-01-11,1,0,1,19,0,2,1,3,0.14285714285714288,0.2273,0.93,0.0,0,51,0.05122950819672131
252,2011-01-11,1,0,1,20,0,2,1,3,0.14285714285714288,0.1515,0.93,0.194,0,32,0.031762295081967214
253,2011-01-11,1,0,1,21,0,2,1,3,0.14285714285714288,0.197,0.86,0.0896,0,20,0.0194672131147541
254,2011-01-11,1,0,1,22,0,2,1,3,0.14285714285714288,0.1818,0.93,0.1045,1,28,0.028688524590163935
255,2011-01-11,1,0,1,23,0,2,1,3,0.14285714285714288,0.197,0.93,0.0896,1,18,0.018442622950819672
256,2011-01-12,1,0,1,0,0,3,1,2,0.14285714285714288,0.197,0.86,0.0896,0,7,0.006147540983606557
257,2011-01-12,1,0,1,1,0,3,1,2,0.14285714285714288,0.1818,0.86,0.1045,0,6,0.005122950819672131
258,2011-01-12,1,0,1,2,0,3,1,1,0.12244897959183676,0.1515,0.86,0.1343,0,1,0.0
259,2011-01-12,1,0,1,5,0,3,1,1,0.12244897959183676,0.1515,0.86,0.1642,0,5,0.004098360655737705
260,2011-01-12,1,0,1,6,0,3,1,1,0.10204081632653061,0.1515,0.93,0.1343,0,16,0.015368852459016395
261,2011-01-12,1,0,1,7,0,3,1,1,0.12244897959183676,0.1515,0.69,0.1343,0,54,0.054303278688524595
262,2011-01-12,1,0,1,8,0,3,1,1,0.14285714285714288,0.1667,0.59,0.1642,3,125,0.13012295081967215
263,2011-01-12,1,0,1,9,0,3,1,1,0.14285714285714288,0.1364,0.59,0.3284,3,78,0.0819672131147541
264,2011-01-12,1,0,1,10,0,3,1,1,0.163265306122449,0.1818,0.55,0.2239,0,39,0.0389344262295082
265,2011-01-12,1,0,1,11,0,3,1,1,0.1836734693877551,0.1818,0.51,0.3881,3,32,0.034836065573770496
266,2011-01-12,1,0,1,12,0,3,1,1,0.1836734693877551,0.1515,0.47,0.5821,3,52,0.055327868852459015
267,2011-01-12,1,0,1,13,0,3,1,1,0.20408163265306123,0.197,0.44,0.3582,0,49,0.04918032786885246
268,2011-01-12,1,0,1,14,0,3,1,1,0.1836734693877551,0.1818,0.47,0.3284,0,44,0.04405737704918033
269,2011-01-12,1,0,1,15,0,3,1,1,0.1836734693877551,0.1667,0.47,0.4179,1,48,0.04918032786885246
270,2011-01-12,1,0,1,16,0,3,1,1,0.20408163265306123,0.197,0.44,0.3284,5,63,0.06864754098360656
271,2011-01-12,1,0,1,17,0,3,1,1,0.1836734693877551,0.1818,0.47,0.3582,0,139,0.14139344262295084
272,2011-01-12,1,0,1,18,0,3,1,1,0.1836734693877551,0.1515,0.47,0.5224,2,135,0.13934426229508198
273,2011-01-12,1,0,1,19,0,3,1,1,0.163265306122449,0.1515,0.47,0.4179,1,82,0.08401639344262296
274,2011-01-12,1,0,1,20,0,3,1,1,0.14285714285714288,0.1364,0.5,0.3284,2,54,0.05635245901639344
275,2011-01-12,1,0,1,21,0,3,1,1,0.14285714285714288,0.1364,0.55,0.3284,0,57,0.05737704918032787
276,2011-01-12,1,0,1,22,0,3,1,1,0.14285714285714288,0.1212,0.55,0.4478,1,32,0.03278688524590164
277,2011-01-12,1,0,1,23,0,3,1,1,0.12244897959183676,0.1061,0.59,0.4179,1,19,0.0194672131147541
278,2011-01-13,1,0,1,0,0,4,1,1,0.12244897959183676,0.1212,0.59,0.2836,1,6,0.006147540983606557
279,2011-01-13,1,0,1,1,0,4,1,1,0.12244897959183676,0.1212,0.5,0.2836,0,2,0.0010245901639344263
280,2011-01-13,1,0,1,2,0,4,1,1,0.12244897959183676,0.1212,0.5,0.3582,0,2,0.0010245901639344263
281,2011-01-13,1,0,1,3,0,4,1,1,0.12244897959183676,0.1212,0.5,0.3284,0,3,0.002049180327868852
282,2011-01-13,1,0,1,4,0,4,1,1,0.12244897959183676,0.1212,0.5,0.2537,0,4,0.0030737704918032786
283,2011-01-13,1,0,1,5,0,4,1,1,0.12244897959183676,0.1212,0.5,0.2985,0,3,0.002049180327868852
284,2011-01-13,1,0,1,6,0,4,1,1,0.10204081632653061,0.1515,0.54,0.1343,0,28,0.027663934426229508
285,2011-01-13,1,0,1,7,0,4,1,1,0.10204081632653061,0.1515,0.54,0.1343,0,72,0.07274590163934426
286,2011-01-13,1,0,1,8,0,4,1,1,0.12244897959183676,0.1364,0.5,0.194,5,197,0.2059426229508197
287,2011-01-13,1,0,1,9,0,4,1,1,0.12244897959183676,0.1212,0.5,0.3284,2,137,0.14139344262295084
288,2011-01-13,1,0,1,10,0,4,1,2,0.14285714285714288,0.1364,0.5,0.3582,2,36,0.03790983606557377
289,2011-01-13,1,0,1,11,0,4,1,2,0.1836734693877551,0.1667,0.44,0.4478,4,33,0.036885245901639344
290,2011-01-13,1,0,1,12,0,4,1,1,0.1836734693877551,0.1667,0.44,0.4179,3,49,0.05225409836065574
291,2011-01-13,1,0,1,13,0,4,1,1,0.20408163265306123,0.197,0.41,0.4478,2,81,0.08401639344262296
292,2011-01-13,1,0,1,14,0,4,1,1,0.20408163265306123,0.197,0.41,0.3881,3,39,0.042008196721311473
293,2011-01-13,1,0,1,15,0,4,1,1,0.22448979591836735,0.2121,0.38,0.2985,5,55,0.06045081967213115
294,2011-01-13,1,0,1,16,0,4,1,1,0.22448979591836735,0.2121,0.38,0.3582,2,76,0.07889344262295082
295,2011-01-13,1,0,1,17,0,4,1,1,0.1836734693877551,0.1818,0.4,0.2836,4,158,0.16495901639344265
296,2011-01-13,1,0,1,18,0,4,1,1,0.1836734693877551,0.1818,0.4,0.3284,3,141,0.14651639344262296
297,2011-01-13,1,0,1,19,0,4,1,1,0.14285714285714288,0.1515,0.47,0.2537,1,98,0.10040983606557377
298,2011-01-13,1,0,1,20,0,4,1,1,0.14285714285714288,0.1515,0.47,0.2239,0,64,0.06454918032786885
299,2011-01-13,1,0,1,21,0,4,1,1,0.12244897959183676,0.1212,0.46,0.2985,0,40,0.039959016393442626
300,2011-01-13,1,0,1,22,0,4,1,1,0.12244897959183676,0.1212,0.46,0.3284,0,30,0.029713114754098362
301,2011-01-13,1,0,1,23,0,4,1,1,0.10204081632653061,0.1364,0.5,0.194,1,14,0.01434426229508197
302,2011-01-14,1,0,1,0,0,5,1,1,0.10204081632653061,0.1364,0.5,0.194,0,14,0.013319672131147542
303,2011-01-14,1,0,1,1,0,5,1,1,0.0816326530612245,0.1212,0.54,0.1642,0,5,0.004098360655737705
304,2011-01-14,1,0,1,2,0,5,1,1,0.0816326530612245,0.1212,0.54,0.1343,0,1,0.0
305,2011-01-14,1,0,1,3,0,5,1,1,0.0816326530612245,0.1364,0.54,0.1045,0,1,0.0
306,2011-01-14,1,0,1,5,0,5,1,1,0.0816326530612245,0.1364,0.54,0.0896,0,8,0.007172131147540984
307,2011-01-14,1,0,1,6,0,5,1,1,0.0816326530612245,0.1818,0.54,0.0,0,17,0.01639344262295082
308,2011-01-14,1,0,1,7,0,5,1,1,0.0816326530612245,0.1212,0.74,0.1642,0,70,0.07069672131147542
309,2011-01-14,1,0,1,8,0,5,1,1,0.10204081632653061,0.1667,0.68,0.0,2,156,0.16086065573770494
310,2011-01-14,1,0,1,9,0,5,1,1,0.12244897959183676,0.1515,0.69,0.1343,0,117,0.11885245901639345
311,2011-01-14,1,0,1,10,0,5,1,1,0.163265306122449,0.1818,0.55,0.194,4,40,0.04405737704918033
312,2011-01-14,1,0,1,11,0,5,1,1,0.163265306122449,0.1667,0.51,0.2836,6,47,0.05327868852459017
313,2011-01-14,1,0,1,12,0,5,1,1,0.1836734693877551,0.197,0.44,0.2537,2,59,0.06147540983606557
314,2011-01-14,1,0,1,13,0,5,1,1,0.20408163265306123,0.197,0.37,0.3881,4,73,0.0778688524590164
315,2011-01-14,1,0,1,14,0,5,1,1,0.20408163265306123,0.2121,0.41,0.2836,5,59,0.06454918032786885
316,2011-01-14,1,0,1,15,0,5,1,1,0.22448979591836735,0.2424,0.38,0.1642,9,59,0.06864754098360656
317,2011-01-14,1,0,1,16,0,5,1,1,0.20408163265306123,0.2424,0.41,0.1045,3,87,0.09118852459016394
318,2011-01-14,1,0,1,17,0,5,1,1,0.20408163265306123,0.2273,0.41,0.1642,4,155,0.16188524590163936
319,2011-01-14,1,0,1,18,0,5,1,1,0.1836734693877551,0.2576,0.47,0.0,5,134,0.14139344262295084
320,2011-01-14,1,0,1,19,0,5,1,1,0.14285714285714288,0.197,0.59,0.0896,3,89,0.0932377049180328
321,2011-01-14,1,0,1,20,0,5,1,1,0.163265306122449,0.2424,0.59,0.0,0,68,0.06864754098360656
322,2011-01-14,1,0,1,21,0,5,1,1,0.14285714285714288,0.2273,0.69,0.0,4,48,0.05225409836065574
323,2011-01-14,1,0,1,22,0,5,1,2,0.14285714285714288,0.2273,0.69,0.0,2,34,0.035860655737704916
324,2011-01-14,1,0,1,23,0,5,1,2,0.163265306122449,0.2424,0.55,0.0,1,26,0.026639344262295084
325,2011-01-15,1,0,1,0,0,6,0,1,0.163265306122449,0.2424,0.55,0.0,3,25,0.027663934426229508
326,2011-01-15,1,0,1,1,0,6,0,2,0.14285714285714288,0.197,0.59,0.0896,2,18,0.0194672131147541
327,2011-01-15,1,0,1,2,0,6,0,2,0.14285714285714288,0.197,0.59,0.0896,0,12,0.011270491803278689
328,2011-01-15,1,0,1,3,0,6,0,2,0.14285714285714288,0.2273,0.59,0.0,1,7,0.007172131147540984
329,2011-01-15,1,0,1,4,0,6,0,2,0.14285714285714288,0.2273,0.59,0.0,0,5,0.004098360655737705
330,2011-01-15,1,0,1,5,0,6,0,1,0.14285714285714288,0.2273,0.59,0.0,0,1,0.0
331,2011-01-15,1,0,1,6,0,6,0,1,0.12244897959183676,0.1667,0.63,0.1045,1,2,0.002049180327868852
332,2011-01-15,1,0,1,7,0,6,0,1,0.12244897959183676,0.2121,0.63,0.0,1,9,0.009221311475409838
333,2011-01-15,1,0,1,8,0,6,0,1,0.12244897959183676,0.1515,0.63,0.1343,1,22,0.022540983606557378
334,2011-01-15,1,0,1,9,0,6,0,1,0.14285714285714288,0.1818,0.64,0.1343,2,31,0.03278688524590164
335,2011-01-15,1,0,1,10,0,6,0,1,0.163265306122449,0.197,0.59,0.1642,2,57,0.059426229508196725
336,2011-01-15,1,0,1,11,0,6,0,1,0.1836734693877551,0.197,0.55,0.2239,18,54,0.07274590163934426
337,2011-01-15,1,0,1,12,0,6,0,1,0.22448979591836735,0.2273,0.48,0.2239,15,74,0.09016393442622951
338,2011-01-15,1,0,1,13,0,6,0,1,0.2653061224489796,0.2576,0.38,0.2985,21,80,0.10245901639344263
339,2011-01-15,1,0,1,14,0,6,0,1,0.2857142857142857,0.2879,0.39,0.2836,26,92,0.11987704918032788
340,2011-01-15,1,0,1,15,0,6,0,2,0.30612244897959184,0.3182,0.36,0.194,21,108,0.13114754098360656
341,2011-01-15,1,0,1,16,0,6,0,2,0.326530612244898,0.3333,0.34,0.194,33,95,0.13012295081967215
342,2011-01-15,1,0,1,17,0,6,0,2,0.30612244897959184,0.303,0.36,0.2836,29,54,0.08401639344262296
343,2011-01-15,1,0,1,18,0,6,0,2,0.2857142857142857,0.2879,0.45,0.2537,15,69,0.08504098360655737
344,2011-01-15,1,0,1,19,0,6,0,2,0.30612244897959184,0.303,0.39,0.2537,14,60,0.07479508196721311
345,2011-01-15,1,0,1,20,0,6,0,2,0.30612244897959184,0.303,0.39,0.2537,6,35,0.04098360655737705
346,2011-01-15,1,0,1,21,0,6,0,2,0.30612244897959184,0.303,0.39,0.2239,6,51,0.05737704918032787
347,2011-01-15,1,0,1,22,0,6,0,2,0.2857142857142857,0.3182,0.42,0.1045,0,26,0.025614754098360656
348,2011-01-15,1,0,1,23,0,6,0,1,0.2857142857142857,0.2879,0.45,0.2836,5,39,0.04405737704918033
349,2011-01-16,1,0,1,0,0,0,0,1,0.2448979591836735,0.303,0.56,0.0,6,33,0.0389344262295082
350,2011-01-16,1,0,1,1,0,0,0,1,0.2448979591836735,0.2727,0.56,0.1343,4,19,0.022540983606557378
351,2011-01-16,1,0,1,2,0,0,0,1,0.2448979591836735,0.2879,0.56,0.0896,3,13,0.015368852459016395
352,2011-01-16,1,0,1,3,0,0,0,1,0.20408163265306123,0.2727,0.69,0.0,9,6,0.01434426229508197
353,2011-01-16,1,0,1,4,0,0,0,1,0.2448979591836735,0.2576,0.56,0.1642,0,1,0.0
354,2011-01-16,1,0,1,5,0,0,0,2,0.2448979591836735,0.2576,0.56,0.1642,1,1,0.0010245901639344263
355,2011-01-16,1,0,1,6,0,0,0,2,0.2448979591836735,0.2576,0.56,0.1642,0,1,0.0
356,2011-01-16,1,0,1,7,0,0,0,2,0.22448979591836735,0.2121,0.56,0.2985,0,3,0.002049180327868852
357,2011-01-16,1,0,1,8,0,0,0,1,0.20408163265306123,0.2121,0.55,0.2836,0,18,0.017418032786885244
358,2011-01-16,1,0,1,9,0,0,0,1,0.20408163265306123,0.2121,0.51,0.2537,3,29,0.031762295081967214
359,2011-01-16,1,0,1,10,0,0,0,1,0.20408163265306123,0.2121,0.51,0.2836,8,71,0.07991803278688525
360,2011-01-16,1,0,1,11,0,0,0,1,0.22448979591836735,0.2273,0.44,0.2537,23,70,0.09426229508196722
361,2011-01-16,1,0,1,12,0,0,0,1,0.22448979591836735,0.2121,0.41,0.2836,29,75,0.10553278688524591
362,2011-01-16,1,0,1,13,0,0,0,1,0.2448979591836735,0.2273,0.35,0.2985,23,95,0.11987704918032788
363,2011-01-16,1,0,1,14,0,0,0,1,0.2653061224489796,0.2727,0.36,0.2537,22,69,0.09221311475409837
364,2011-01-16,1,0,1,15,0,0,0,1,0.2448979591836735,0.2424,0.38,0.2537,35,78,0.11475409836065574
365,2011-01-16,1,0,1,16,0,0,0,1,0.22448979591836735,0.2273,0.38,0.2239,22,77,0.10040983606557377
366,2011-01-16,1,0,1,17,0,0,0,1,0.20408163265306123,0.2121,0.37,0.2537,23,82,0.10655737704918034
367,2011-01-16,1,0,1,18,0,0,0,1,0.1836734693877551,0.2121,0.4,0.1642,11,56,0.06762295081967214
368,2011-01-16,1,0,1,19,0,0,0,1,0.163265306122449,0.197,0.47,0.1343,14,47,0.06147540983606557
369,2011-01-16,1,0,1,20,0,0,0,1,0.163265306122449,0.197,0.47,0.1642,7,50,0.05737704918032787
370,2011-01-16,1,0,1,21,0,0,0,1,0.163265306122449,0.197,0.51,0.1642,6,22,0.027663934426229508
371,2011-01-16,1,0,1,22,0,0,0,2,0.1836734693877551,0.2121,0.49,0.1343,2,19,0.020491803278688523
372,2011-01-16,1,0,1,23,0,0,0,2,0.1836734693877551,0.2273,0.4,0.1045,0,18,0.017418032786885244
373,2011-01-17,1,0,1,0,1,1,0,2,0.1836734693877551,0.197,0.47,0.2239,1,16,0.01639344262295082
374,2011-01-17,1,0,1,1,1,1,0,2,0.1836734693877551,0.197,0.44,0.194,1,15,0.015368852459016395
375,2011-01-17,1,0,1,2,1,1,0,2,0.163265306122449,0.1667,0.43,0.2537,0,8,0.007172131147540984
376,2011-01-17,1,0,1,3,1,1,0,2,0.163265306122449,0.1818,0.43,0.194,0,2,0.0010245901639344263
377,2011-01-17,1,0,1,4,1,1,0,2,0.163265306122449,0.197,0.43,0.1343,1,2,0.002049180327868852
378,2011-01-17,1,0,1,5,1,1,0,2,0.163265306122449,0.197,0.43,0.1642,0,1,0.0
379,2011-01-17,1,0,1,6,1,1,0,2,0.163265306122449,0.1818,0.43,0.194,0,5,0.004098360655737705
380,2011-01-17,1,0,1,7,1,1,0,2,0.14285714285714288,0.1818,0.5,0.1343,4,9,0.012295081967213116
381,2011-01-17,1,0,1,8,1,1,0,2,0.14285714285714288,0.1515,0.47,0.2239,3,30,0.03278688524590164
382,2011-01-17,1,0,1,9,1,1,0,2,0.14285714285714288,0.1515,0.47,0.2239,8,39,0.04713114754098361
383,2011-01-17,1,0,1,10,1,1,0,2,0.14285714285714288,0.1515,0.5,0.2537,7,50,0.05737704918032787
384,2011-01-17,1,0,1,11,1,1,0,2,0.14285714285714288,0.1515,0.55,0.194,9,55,0.06454918032786885
385,2011-01-17,1,0,1,12,1,1,0,2,0.163265306122449,0.197,0.47,0.1343,10,70,0.08094262295081968
386,2011-01-17,1,0,1,13,1,1,0,2,0.163265306122449,0.197,0.47,0.1343,13,80,0.09426229508196722
387,2011-01-17,1,0,1,14,1,1,0,2,0.163265306122449,0.2121,0.43,0.1045,12,74,0.08709016393442623
388,2011-01-17,1,0,1,15,1,1,0,2,0.1836734693877551,0.2121,0.47,0.1642,21,72,0.09426229508196722
389,2011-01-17,1,0,1,16,1,1,0,2,0.1836734693877551,0.2121,0.47,0.1642,6,76,0.08299180327868853
390,2011-01-17,1,0,1,17,1,1,0,1,0.1836734693877551,0.197,0.51,0.194,4,67,0.07172131147540983
391,2011-01-17,1,0,1,18,1,1,0,2,0.163265306122449,0.1667,0.55,0.2537,7,85,0.0932377049180328
392,2011-01-17,1,0,1,19,1,1,0,3,0.163265306122449,0.1818,0.59,0.194,2,58,0.06045081967213115
393,2011-01-17,1,0,1,20,1,1,0,3,0.14285714285714288,0.1515,0.8,0.194,4,29,0.03278688524590164
394,2011-01-17,1,0,1,21,1,1,0,3,0.14285714285714288,0.1515,0.8,0.194,3,24,0.026639344262295084
395,2011-01-17,1,0,1,22,1,1,0,3,0.12244897959183676,0.1212,0.93,0.2537,0,13,0.012295081967213116
396,2011-01-17,1,0,1,23,1,1,0,3,0.14285714285714288,0.1364,0.86,0.2836,1,3,0.0030737704918032786
397,2011-01-18,1,0,1,12,0,2,1,2,0.1836734693877551,0.1818,0.86,0.3284,0,3,0.002049180327868852
398,2011-01-18,1,0,1,13,0,2,1,2,0.1836734693877551,0.197,0.86,0.2239,0,22,0.02151639344262295
399,2011-01-18,1,0,1,14,0,2,1,2,0.20408163265306123,0.2273,0.8,0.1642,2,26,0.027663934426229508
400,2011-01-18,1,0,1,15,0,2,1,2,0.20408163265306123,0.2273,0.87,0.1642,3,32,0.034836065573770496
401,2011-01-18,1,0,1,16,0,2,1,2,0.20408163265306123,0.2273,0.87,0.194,0,61,0.06147540983606557
402,2011-01-18,1,0,1,17,0,2,1,2,0.20408163265306123,0.2273,0.82,0.194,1,124,0.12704918032786888
403,2011-01-18,1,0,1,18,0,2,1,2,0.20408163265306123,0.2273,0.8,0.1642,1,132,0.13524590163934427
404,2011-01-18,1,0,1,19,0,2,1,2,0.20408163265306123,0.2273,0.8,0.1343,1,98,0.10040983606557377
405,2011-01-18,1,0,1,20,0,2,1,2,0.20408163265306123,0.2727,0.87,0.0,0,83,0.08401639344262296
406,2011-01-18,1,0,1,21,0,2,1,2,0.20408163265306123,0.2424,0.93,0.1045,0,41,0.04098360655737705
407,2011-01-18,1,0,1,22,0,2,1,2,0.20408163265306123,0.2576,0.93,0.0896,0,33,0.03278688524590164
408,2011-01-18,1,0,1,23,0,2,1,2,0.20408163265306123,0.2727,0.93,0.0,1,19,0.0194672131147541
409,2011-01-19,1,0,1,0,0,3,1,2,0.20408163265306123,0.2727,0.93,0.0,0,3,0.002049180327868852
410,2011-01-19,1,0,1,1,0,3,1,3,0.20408163265306123,0.2273,0.93,0.1343,1,6,0.006147540983606557
411,2011-01-19,1,0,1,2,0,3,1,3,0.20408163265306123,0.2273,0.93,0.1343,0,3,0.002049180327868852
412,2011-01-19,1,0,1,4,0,3,1,3,0.20408163265306123,0.2273,0.93,0.1343,1,1,0.0010245901639344263
413,2011-01-19,1,0,1,5,0,3,1,2,0.20408163265306123,0.2576,0.93,0.0896,0,7,0.006147540983606557
414,2011-01-19,1,0,1,6,0,3,1,2,0.20408163265306123,0.2576,0.93,0.0896,0,32,0.031762295081967214
415,2011-01-19,1,0,1,7,0,3,1,2,0.22448979591836735,0.2576,0.92,0.1045,1,89,0.09118852459016394
416,2011-01-19,1,0,1,8,0,3,1,2,0.22448979591836735,0.2576,0.93,0.1045,1,196,0.20081967213114757
417,2011-01-19,1,0,1,9,0,3,1,2,0.22448979591836735,0.2576,0.93,0.1045,2,107,0.11065573770491803
418,2011-01-19,1,0,1,10,0,3,1,2,0.2448979591836735,0.2727,0.93,0.1343,1,46,0.04713114754098361
419,2011-01-19,1,0,1,11,0,3,1,2,0.2653061224489796,0.303,0.87,0.0896,5,47,0.05225409836065574
420,2011-01-19,1,0,1,12,0,3,1,2,0.2857142857142857,0.3182,0.81,0.0896,5,65,0.07069672131147542
421,2011-01-19,1,0,1,13,0,3,1,1,0.3877551020408163,0.4091,0.62,0.2836,11,67,0.07889344262295082
422,2011-01-19,1,0,1,14,0,3,1,1,0.3877551020408163,0.4091,0.58,0.2537,7,68,0.07581967213114754
423,2011-01-19,1,0,1,15,0,3,1,1,0.3877551020408163,0.4091,0.54,0.2836,4,78,0.08299180327868853
424,2011-01-19,1,0,1,16,0,3,1,1,0.36734693877551017,0.3939,0.58,0.3881,10,94,0.10553278688524591
425,2011-01-19,1,0,1,17,0,3,1,1,0.3469387755102041,0.3333,0.57,0.3284,7,190,0.20081967213114757
426,2011-01-19,1,0,1,18,0,3,1,1,0.326530612244898,0.3182,0.61,0.2836,5,156,0.1639344262295082
427,2011-01-19,1,0,1,19,0,3,1,1,0.30612244897959184,0.2879,0.57,0.4179,4,108,0.11372950819672131
428,2011-01-19,1,0,1,20,0,3,1,1,0.30612244897959184,0.303,0.49,0.2985,2,74,0.07684426229508197
429,2011-01-19,1,0,1,21,0,3,1,1,0.30612244897959184,0.2879,0.49,0.4179,4,55,0.059426229508196725
430,2011-01-19,1,0,1,22,0,3,1,1,0.2857142857142857,0.303,0.52,0.1642,6,53,0.059426229508196725
431,2011-01-19,1,0,1,23,0,3,1,1,0.2857142857142857,0.2727,0.52,0.4627,1,27,0.027663934426229508
432,2011-01-20,1,0,1,0,0,4,1,1,0.2448979591836735,0.2273,0.56,0.3881,5,8,0.012295081967213116
433,2011-01-20,1,0,1,1,0,4,1,1,0.2448979591836735,0.2727,0.56,0.0,2,3,0.004098360655737705
434,2011-01-20,1,0,1,2,0,4,1,1,0.2448979591836735,0.2727,0.56,0.0,0,2,0.0010245901639344263
435,2011-01-20,1,0,1,3,0,4,1,1,0.2448979591836735,0.2576,0.56,0.1642,0,1,0.0
436,2011-01-20,1,0,1,4,0,4,1,1,0.2448979591836735,0.2576,0.56,0.1642,0,1,0.0
437,2011-01-20,1,0,1,5,0,4,1,1,0.22448979591836735,0.2273,0.6,0.2239,0,6,0.005122950819672131
438,2011-01-20,1,0,1,6,0,4,1,1,0.20408163265306123,0.2121,0.6,0.2239,0,35,0.034836065573770496
439,2011-01-20,1,0,1,7,0,4,1,1,0.20408163265306123,0.2121,0.55,0.2239,1,100,0.10245901639344263
440,2011-01-20,1,0,1,8,0,4,1,1,0.20408163265306123,0.2121,0.55,0.2836,2,247,0.2540983606557377
441,2011-01-20,1,0,1,9,0,4,1,2,0.22448979591836735,0.2273,0.52,0.2239,3,140,0.14549180327868855
442,2011-01-20,1,0,1,10,0,4,1,1,0.2448979591836735,0.2273,0.48,0.2985,1,56,0.05737704918032787
443,2011-01-20,1,0,1,11,0,4,1,2,0.2653061224489796,0.2727,0.45,0.1642,5,63,0.06864754098360656
444,2011-01-20,1,0,1,12,0,4,1,2,0.2857142857142857,0.3333,0.42,0.0,7,77,0.08504098360655737
445,2011-01-20,1,0,1,13,0,4,1,2,0.2653061224489796,0.2879,0.45,0.1045,12,86,0.09938524590163934
446,2011-01-20,1,0,1,14,0,4,1,2,0.2857142857142857,0.303,0.45,0.1343,6,75,0.0819672131147541
447,2011-01-20,1,0,1,15,0,4,1,2,0.30612244897959184,0.3182,0.45,0.194,8,62,0.07069672131147542
448,2011-01-20,1,0,1,16,0,4,1,2,0.2857142857142857,0.303,0.49,0.1343,8,83,0.09221311475409837
449,2011-01-20,1,0,1,17,0,4,1,2,0.2857142857142857,0.3182,0.49,0.1045,8,207,0.21926229508196723
450,2011-01-20,1,0,1,18,0,4,1,2,0.2448979591836735,0.2576,0.56,0.194,1,184,0.18852459016393444
451,2011-01-20,1,0,1,19,0,4,1,1,0.2448979591836735,0.2273,0.56,0.3284,6,146,0.15471311475409838
452,2011-01-20,1,0,1,20,0,4,1,2,0.2448979591836735,0.2424,0.6,0.2836,2,124,0.1280737704918033
453,2011-01-20,1,0,1,21,0,4,1,2,0.22448979591836735,0.2273,0.6,0.2537,3,54,0.05737704918032787
454,2011-01-20,1,0,1,22,0,4,1,2,0.22448979591836735,0.2121,0.65,0.2836,0,56,0.05635245901639344
455,2011-01-20,1,0,1,23,0,4,1,2,0.22448979591836735,0.2121,0.65,0.3284,3,28,0.030737704918032786
456,2011-01-21,1,0,1,0,0,5,1,2,0.22448979591836735,0.2273,0.7,0.2537,1,20,0.020491803278688523
457,2011-01-21,1,0,1,1,0,5,1,2,0.22448979591836735,0.2273,0.7,0.2537,0,6,0.005122950819672131
458,2011-01-21,1,0,1,2,0,5,1,3,0.22448979591836735,0.2424,0.75,0.1642,0,2,0.0010245901639344263
459,2011-01-21,1,0,1,3,0,5,1,3,0.20408163265306123,0.2121,0.8,0.2985,0,1,0.0
460,2011-01-21,1,0,1,4,0,5,1,2,0.20408163265306123,0.2576,0.87,0.0896,0,1,0.0
461,2011-01-21,1,0,1,5,0,5,1,1,0.22448979591836735,0.197,0.6,0.4179,1,4,0.004098360655737705
